,culture,id,age.group,gender,test.date,counterbalancing.order,trial.nr,condition,story,better.job,better.job.reli,better.job.correct,better.job.correct.reli,better.job.why,better.job.why.cat,better.job.why.cat.reli,help.seeking,help.seeking.reli,help.seeking.correct,help.seeking.correct.reli,help.seeking.why,help.seeking.why.cat,help.seeking.why.cat.reli,comments,age,age.group.sum,sub.id
1439,usa,112,adult,male,12/8/20,NA,2,outcome.only,NA,1,NA,NA,NA,"There wasn't a neither option, they are both using the same method so neither is better.",process,NA,1,NA,NA,NA,"Similarly to the last explaNAion, it doesn't really matter who I choose, as they both usae the same method which is completely random.",process,NA,NA,27.15400411,adult,112.usa
1440,usa,112,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,Ruby is using reasoning instead of guessing.,process,NA,1,NA,NA,NA,Ruby seems to have better problem solving skills.,process,NA,NA,27.15400411,adult,112.usa
1441,usa,113,adult,female,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,he thinks the bunny is behind the red rocks,outcome,NA,0,NA,NA,NA,he had better luck finding the bunny,outcome,NA,NA,38.41204654,adult,113.usa
1442,usa,113,adult,female,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,she is using evidence to find out where the hamster is,process,NA,1,NA,NA,NA,jenNAmight find clues to help,process,NA,NA,38.41204654,adult,113.usa
1443,usa,113,adult,female,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"Even though he is wrong, he is using evidence to form an educated guess",process,NA,1,NA,NA,NA,"Freddy will look for clues, which is better than Oliver who is just using a 50/50 chance.",process,NA,NA,38.41204654,adult,113.usa
1444,usa,113,adult,female,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,Julian is using clues rather than guessing,process,NA,1,NA,NA,NA,Julian usaes logic to make an intelligent guess.,process,NA,NA,38.41204654,adult,113.usa
1445,usa,113,adult,female,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,"though they both used the technique, her spinner pointed to the right fence color.",process,NA,0,NA,NA,NA,her spinner was correct so I guess I would trusat her more.,outcome,NA,NA,38.41204654,adult,113.usa
1446,usa,113,adult,female,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,She used real clues to try to find the dog,process,NA,1,NA,NA,NA,She would usae clues to try to find the item,process,NA,NA,38.41204654,adult,113.usa
1447,usa,114,adult,male,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,He guessed right.,outcome,NA,0,NA,NA,NA,Devin is luckier.,outcome,NA,NA,54.32991102,adult,114.usa
1448,usa,114,adult,male,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,Misty usae common sense and not gimmicks of chance.,process,NA,1,NA,NA,NA,Misty usaes her brains.,process,NA,NA,54.32991102,adult,114.usa
1449,usa,114,adult,male,12/8/20,NA,3,outcome.vs.process,NA,0,NA,NA,NA,Freddy went by the feather clue.,process,NA,1,NA,NA,NA,Oliver is luckier.,outcome,NA,NA,54.32991102,adult,114.usa
1450,usa,114,adult,male,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,Julian goes by evidence.,process,NA,1,NA,NA,NA,Julian seems to go by clues.,process,NA,NA,54.32991102,adult,114.usa
1451,usa,114,adult,male,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,Lisa has fate on side.,other,NA,0,NA,NA,NA,Lisa just seems luckier.,outcome,NA,NA,54.32991102,adult,114.usa
1452,usa,114,adult,male,12/8/20,NA,6,outcome.vs.process,NA,0,NA,NA,NA,Because he used scientific evidence.,process,NA,1,NA,NA,NA,Claire is luckier.,outcome,NA,NA,54.32991102,adult,114.usa
1453,usa,115,adult,male,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,Because Devin is correct.,outcome,NA,0,NA,NA,NA,Because they were correct about the location of the bunny.,outcome,NA,NA,36.94182067,adult,115.usa
1454,usa,115,adult,male,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,Misty is following logic rather than blind chance.,process,NA,1,NA,NA,NA,Misty is better at using clues to find an answer.,process,NA,NA,36.94182067,adult,115.usa
1455,usa,115,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,Freddy is trying to aNAyze and usae logic to solve the problem as opposed to random chance.,process,NA,1,NA,NA,NA,Because I don't want to rely on chance.,process,NA,NA,36.94182067,adult,115.usa
1456,usa,115,adult,male,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,Julian usaes observation skills to try and solve the problem.,process,NA,1,NA,NA,NA,He is more intelligent.,process,NA,NA,36.94182067,adult,115.usa
1457,usa,115,adult,male,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,Because she was correct.,outcome,NA,0,NA,NA,NA,Because they were correct when searching where the duck was.,outcome,NA,NA,36.94182067,adult,115.usa
1458,usa,115,adult,male,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,Because Ruby usaes logic rather than chance.,process,NA,1,NA,NA,NA,Ruby is smarter.,process,NA,NA,36.94182067,adult,115.usa
1459,usa,116,adult,female,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,pointing at the red rocks,outcome,NA,0,NA,NA,NA,he is right,outcome,NA,NA,39.93429158,adult,116.usa
1460,usa,116,adult,female,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,picked both,other,NA,1,NA,NA,NA,i really wouldn't pick either,process,NA,NA,39.93429158,adult,116.usa
1461,usa,116,adult,female,12/8/20,NA,3,outcome.vs.process,NA,0,NA,NA,NA,he is pointing at it,outcome,NA,0,NA,NA,NA,he was right,outcome,NA,NA,39.93429158,adult,116.usa
1462,usa,116,adult,female,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,he found it,outcome,NA,1,NA,NA,NA,he found it,outcome,NA,NA,39.93429158,adult,116.usa
1463,usa,116,adult,female,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,she found it,outcome,NA,0,NA,NA,NA,she is lucky,outcome,NA,NA,39.93429158,adult,116.usa
1464,usa,116,adult,female,12/8/20,NA,6,outcome.vs.process,NA,0,NA,NA,NA,she found it,outcome,NA,0,NA,NA,NA,she was right,outcome,NA,NA,39.93429158,adult,116.usa
1465,usa,117,adult,male,12/8/20,NA,4,outcome.only,NA,0,NA,NA,NA,Because they both used the same luck-based technique and he's luckier.,outcome,NA,0,NA,NA,NA,"Because if I have to choose between 2 people who usae luck as a search method, I prefer to choose whoever is luckier.",outcome,NA,NA,26.19849418,adult,117.usa
1466,usa,117,adult,male,12/8/20,NA,5,process.only,NA,1,NA,NA,NA,Because she decided to usae the clues she had around her to draw a logical conclusaion.,process,NA,1,NA,NA,NA,Because I consider more valuable the fact that she aNAyzes the clues that may be around her.,process,NA,NA,26.19849418,adult,117.usa
1467,usa,117,adult,male,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,"Because although this time he was not right, following objective clues will lead to a better result more often than simply relying on luck.",process,NA,1,NA,NA,NA,Because I persoNAly value the effort of following clues and thinking reasoNAly more than simply relying on luck.,process,NA,NA,26.19849418,adult,117.usa
1468,usa,117,adult,male,12/8/20,NA,1,process.only,NA,1,NA,NA,NA,Because Julian is aNAyzing the situation using objective and empirical data. And acting given the aNAyzed data,process,NA,1,NA,NA,NA,Because I find a person who usaes objective data to be more helpful than one who usaes and practices randomity.,process,NA,NA,26.19849418,adult,117.usa
1469,usa,117,adult,male,12/8/20,NA,2,outcome.only,NA,0,NA,NA,NA,"I think that since they are both using the same technique, and that technique is based on luck, I choose Lisa since she has more luck.",outcome,NA,0,NA,NA,NA,Because Lisa is luckier and they both usae the same luck-based technique. So it is preferable to go with whoever is luckier.,outcome,NA,NA,26.19849418,adult,117.usa
1470,usa,117,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"Because he aNAyzed the situation and based on the information he had, he decided to look in the best possible place.",process,NA,1,NA,NA,NA,"Because he aNAyzes the situation better, and aNAyzing things will lead to better results than simply relying on luck.",process,NA,NA,26.19849418,adult,117.usa
1471,usa,118,adult,female,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,luck of the deciding factor,outcome,NA,0,NA,NA,NA,I would ask due to the red shirt.,outcome,NA,NA,64.04106776,adult,118.usa
1472,usa,118,adult,female,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,she actually followed the steps of the hamster,process,NA,1,NA,NA,NA,she wasn't purely guessing,process,NA,NA,64.04106776,adult,118.usa
1473,usa,118,adult,female,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,he used logic,process,NA,1,NA,NA,NA,He used logic and didn't usae a spinner to find the bird,process,NA,NA,64.04106776,adult,118.usa
1474,usa,118,adult,female,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,the bell of their cat was under the red bench,process,NA,1,NA,NA,NA,I would ask Because there was a plan to find the cat not a guessing game.,process,NA,NA,64.04106776,adult,118.usa
1475,usa,118,adult,female,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,One had to be right so I went where the duck was,outcome,NA,0,NA,NA,NA,she found the duck first even though they both guessed.,outcome,NA,NA,64.04106776,adult,118.usa
1476,usa,118,adult,female,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,she looked for paw prints and didn't guess,process,NA,1,NA,NA,NA,she would make a plan for me to help find the lost item,process,NA,NA,64.04106776,adult,118.usa
1477,usa,119,adult,male,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,I can see the bunny behind the red stones,other,NA,0,NA,NA,NA,"I don't really know. They are both doing the same thing. Devin is just lucky,",outcome,NA,NA,29.14989733,adult,119.usa
1478,usa,119,adult,male,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,She is doing the logical thing and following the trial.,process,NA,1,NA,NA,NA,She is more logical.,process,NA,NA,29.14989733,adult,119.usa
1479,usa,119,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"He has a more logical process. Even though he is wrong, he is not relying on luck.",process,NA,1,NA,NA,NA,He was more logical.,process,NA,NA,29.14989733,adult,119.usa
1480,usa,119,adult,male,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,He is being logical by finding evidence.,process,NA,1,NA,NA,NA,He is more logical.,process,NA,NA,29.14989733,adult,119.usa
1481,usa,119,adult,male,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,I don;t think eather of them are doing well. She just got lucky.,process,NA,0,NA,NA,NA,She is more lucky.,outcome,NA,NA,29.14989733,adult,119.usa
1482,usa,119,adult,male,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,She more logical by following evidence.,process,NA,1,NA,NA,NA,She is more logical.,process,NA,NA,29.14989733,adult,119.usa
1483,usa,120,adult,male,12/8/20,NA,4,outcome.only,NA,0,NA,NA,NA,neither are doing a better job as they both used chance,process,NA,0,NA,NA,NA,He seems to have better luck,outcome,NA,NA,40.89253936,adult,120.usa
1484,usa,120,adult,male,12/8/20,NA,5,process.only,NA,1,NA,NA,NA,She's using evidence not chance,process,NA,1,NA,NA,NA,She's using evidence not chance,process,NA,NA,40.89253936,adult,120.usa
1485,usa,120,adult,male,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,Freddy is using evidence not chance,process,NA,1,NA,NA,NA,Feddy usaes evidence not luck,process,NA,NA,40.89253936,adult,120.usa
1486,usa,120,adult,male,12/8/20,NA,1,process.only,NA,1,NA,NA,NA,using evidence rather than chance,process,NA,1,NA,NA,NA,They usae evidence and dont go by chance,process,NA,NA,40.89253936,adult,120.usa
1487,usa,120,adult,male,12/8/20,NA,2,outcome.only,NA,0,NA,NA,NA,Because i can see the duck behind yellow fence,outcome,NA,0,NA,NA,NA,She seems to be more lucky,outcome,NA,NA,40.89253936,adult,120.usa
1488,usa,120,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"Ruby is using evidence, she is only wrong Because of the 2 random anomalies",process,NA,1,NA,NA,NA,Because ruby isnt  completely relying on chance,process,NA,NA,40.89253936,adult,120.usa
1489,usa,121,adult,female,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,Because they were correct in guessing where the bunny is hiding,outcome,NA,0,NA,NA,NA,Because he was correct in his guess where the bunny is hiding,outcome,NA,NA,29.56057495,adult,121.usa
1490,usa,121,adult,female,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,"Because Misty is using the traces to determine where the hamster went, where as the other female is going off of chance by spinning a wheel",process,NA,1,NA,NA,NA,Becusae Misty's advice is more likely to be accurate than JenNAs advice.,process,NA,NA,29.56057495,adult,121.usa
1491,usa,121,adult,female,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"Because Freddy had a clue, or possible proof of the bird being behind the red wall, Because he saw a feather, where as Oliver just guessed based on chance.",process,NA,1,NA,NA,NA,"Freddy used his brain by assuming the bird was where the feather was seen, where as Oliver just guessed, so he might not have accurate advice.",process,NA,NA,29.56057495,adult,121.usa
1492,usa,121,adult,female,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,"Because he is thinking about what would be more likely to happen since he had noticed the bell, where as the other kid is just guessing.",process,NA,1,NA,NA,NA,"Because the kid in the blue shirt  did not notice the Cat's bell by the red bench, and he played the Eeney-Meeney-Miny-Moe game",process,NA,NA,29.56057495,adult,121.usa
1493,usa,121,adult,female,12/8/20,NA,5,outcome.only,NA,1,NA,NA,NA,"I had a hard time choosing between the two, but went with the female closest to where the duck is shown hiding.",other,NA,0,NA,NA,NA,"Like the previousa question, I wouldn't want to ask either, but I chose the female who I didn't choose in the last question.",other,NA,NA,29.56057495,adult,121.usa
1494,usa,121,adult,female,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,"Because Ruby noticed the traces of the dog walking to the yellow busah, where as the other female was just guessing randomly, without any reasoning",process,NA,1,NA,NA,NA,"I don't trusat the female who was guessing randomly, and I like how Ruby noticed the traces of the dog.",process,NA,NA,29.56057495,adult,121.usa
1495,usa,122,adult,male,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,Because he made the right choice. The bunny is actually behind the red rocks.,outcome,NA,0,NA,NA,NA,I would ask the person in the red Because he seems to be luckier than the other person.,outcome,NA,NA,32.93634497,adult,122.usa
1496,usa,122,adult,male,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,I think Misty is doing a better job Because she's using reasoning instead of just pure chance.,process,NA,1,NA,NA,NA,Misty thinks things out and usaes reasoning to make her decisions. This is smart. It's not smart to usae random luck to make a decision. That is why I would rather have Misty help me.,process,NA,NA,32.93634497,adult,122.usa
1497,usa,122,adult,male,12/8/20,NA,3,outcome.vs.process,NA,1,NA,NA,NA,"I think Freddy is doing a better job. Even though he is wrong about where the bird is, he is using reasoning behind his decisions. On the other hand, the other person is just using pure luck.",process,NA,1,NA,NA,NA,"I'd rather ask Freddy. Even though he was wrong in this case, I'd rather have somebody that usaes reasoning to figure things out and make decisions rather than somebody that makes decisions based on random, pure chance.",process,NA,NA,32.93634497,adult,122.usa
1498,usa,122,adult,male,12/8/20,NA,4,process.only,NA,1,NA,NA,NA,I think he is doing a better job Because he's using reasoning to make his decision instead of just random luck.,process,NA,1,NA,NA,NA,I wouldn't want somebody to help me if they were going to just be totally random about making decisions. This is why I would rather have Julian help me. He usaes reasoning and that is wise.,process,NA,NA,32.93634497,adult,122.usa
1499,usa,122,adult,male,12/8/20,NA,5,outcome.only,NA,0,NA,NA,NA,Lisa is doing a better job simply Because she was lucky and was able to pick the right choice.,outcome,NA,0,NA,NA,NA,"I'd only want to ask Lisa Because she seems luckier. There's nothing else to base the decision on but luck. So, I would chose her since she seems to be luckier, even though that doesn't mean much.",outcome,NA,NA,32.93634497,adult,122.usa
1500,usa,122,adult,male,12/8/20,NA,6,outcome.vs.process,NA,1,NA,NA,NA,Ruby is definitely doing a better job Because she's using reasoning. It makes sense that she would think the dog was behind the yellow busah Because the paw prints led to it. Reasoning is much better than random luck.,process,NA,1,NA,NA,NA,I'd rather ask Ruby for help Because she would be more reliable. She usaes reasoning instead of random luck. She'd have a better chance of helping me out.,process,NA,NA,32.93634497,adult,122.usa
1501,usa,123,adult,male,12/8/20,NA,1,outcome.only,NA,0,NA,NA,NA,he guessed correctly,outcome,NA,0,NA,NA,NA,he is lucky,outcome,NA,NA,35.91786448,adult,123.usa
1502,usa,123,adult,male,12/8/20,NA,2,process.only,NA,1,NA,NA,NA,she looks for clues,process,NA,1,NA,NA,NA,she looks for clues,process,NA,NA,35.91786448,adult,123.usa
